dataset,id,task_type,template_name,prompt_family,prompt,question,context,options,gold_answer,gold_text,item_id,backend,model,raw_response,response,predicted,exact_match,f1
arc_easy,arc_easy_0008,mcq,minimal,minimal,"A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?
A) gene flow B) natural selection C) genetic drift D) mutation
Letter only:","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0008,mcq,verbose,verbose,"Think carefully about the question, then return only the final option letter.
Question: A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?
Options: A) gene flow B) natural selection C) genetic drift D) mutation","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0008,mcq,format_strict,format_strict,"Choose the correct option and respond in the format 'Answer: X'.
Question: A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?
Options: A) gene flow B) natural selection C) genetic drift D) mutation","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0008,mcq,bullet,bullet,"- Question: A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?
- Choices: A) gene flow B) natural selection C) genetic drift D) mutation
- Response: one letter","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0008,mcq,question_first,question_first,"Which option is correct?
A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?
A) gene flow B) natural selection C) genetic drift D) mutation
Answer:","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0008,mcq,narrative,narrative,"A student asks: A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?. The choices are A) gene flow B) natural selection C) genetic drift D) mutation. Reply with the correct letter only.","A population of tree-climbing lizard lives on one bank of a large river. The other bank of the river is a treeless prairie. During a flood, 40 lizards were transferred to the prairie side of the river. After 200 generations, this transferred population of lizard lost the ability to climb.Which mechanism is most likely responsible for this loss of function within the transferred population?",,"['A) gene flow', 'B) natural selection', 'C) genetic drift', 'D) mutation']",C,genetic drift,arc_easy_0008,mock,gpt-4o-mini,C,C,C,1,
arc_easy,arc_easy_0009,mcq,direct,direct,"Answer the following multiple-choice question. Return only the option letter.
Question: In plants, what is responsible for passing traits from one generation to the next?
Options: A) chloroplasts B) photosynthesis C) roots D) genes","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,role,role,"You are a careful exam solver. Answer with only one option letter.
Question: In plants, what is responsible for passing traits from one generation to the next?
Options: A) chloroplasts B) photosynthesis C) roots D) genes","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,minimal,minimal,"In plants, what is responsible for passing traits from one generation to the next?
A) chloroplasts B) photosynthesis C) roots D) genes
Letter only:","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,verbose,verbose,"Think carefully about the question, then return only the final option letter.
Question: In plants, what is responsible for passing traits from one generation to the next?
Options: A) chloroplasts B) photosynthesis C) roots D) genes","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,format_strict,format_strict,"Choose the correct option and respond in the format 'Answer: X'.
Question: In plants, what is responsible for passing traits from one generation to the next?
Options: A) chloroplasts B) photosynthesis C) roots D) genes","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,bullet,bullet,"- Question: In plants, what is responsible for passing traits from one generation to the next?
- Choices: A) chloroplasts B) photosynthesis C) roots D) genes
- Response: one letter","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,question_first,question_first,"Which option is correct?
In plants, what is responsible for passing traits from one generation to the next?
A) chloroplasts B) photosynthesis C) roots D) genes
Answer:","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
arc_easy,arc_easy_0009,mcq,narrative,narrative,"A student asks: In plants, what is responsible for passing traits from one generation to the next?. The choices are A) chloroplasts B) photosynthesis C) roots D) genes. Reply with the correct letter only.","In plants, what is responsible for passing traits from one generation to the next?",,"['A) chloroplasts', 'B) photosynthesis', 'C) roots', 'D) genes']",D,genes,arc_easy_0009,mock,gpt-4o-mini,D,D,D,1,
